"","lon","lat","address"
"109",-122.3365526,47.5539651,"5400 east marginal way south, seattle, wa 98134, usa"
"110",-122.3339311,47.6028695,"110 cherry street, seattle, wa 98104, usa"
"111",-122.315341,47.585069,"2025 14th avenue south, seattle, wa 98144, usa"
"112",-122.3280962,47.5802168,"2460 4th avenue south, seattle, wa 98134, usa"
"113",-122.310186,47.593504,"927 rainier avenue south, seattle, wa 98144, usa"
"114",-122.303442,47.6013469,"104 22nd avenue south, seattle, wa 98144, usa"
"115",-122.3346983,47.5850789,"1939 1st avenue south, seattle, wa 98134, usa"
"116",-122.314294,47.580523,"2512 14th avenue south, seattle, wa 98144, usa"
"117",-122.3337153,47.5830345,"2230 1st avenue south, seattle, wa 98134, usa"
"118",-122.3264302,47.5802741,"2447 6th avenue south, seattle, wa 98134, usa"
"119",-122.3130698,47.5808447,"2500 beacon avenue south, seattle, wa 98144, usa"
"120",-122.325704,47.6007004,"601 south washington street, seattle, wa 98104, usa"
"121",-122.333691,47.589022,"1534 1st avenue south, seattle, wa 98134, usa"
"122",-122.3503372,47.5729474,"3419 11th avenue southwest, seattle, wa 98134, usa"
"123",-122.3268479,47.6089026,"900 madison street, seattle, wa 98104, usa"
"124",-122.350954,47.581394,"2541 11th avenue southwest, seattle, wa 98134, usa"
"125",-122.2982702,47.596912,"2608 south lane street, seattle, wa 98144, usa"
"126",-122.315619,47.591244,"1308 13th avenue south, seattle, wa 98144, usa"
"127",-122.310141,47.569403,"3601 beacon avenue south, seattle, wa 98144, usa"
"128",-122.334701,47.587843,"1701 1st avenue south, seattle, wa 98134, usa"
"129",-122.3358992,47.5810044,"2401 utah avenue south, seattle, wa 98134, usa"
"130",-122.3247299,47.5994501,"650 south jackson street, seattle, wa 98104, usa"
"131",-122.3254794,47.5956927,"617 south dearborn street, seattle, wa 98134, usa"
"132",-122.3094365,47.5748331,"3207 beacon avenue south, seattle, wa 98144, usa"
"133",-122.3346983,47.5850789,"1939 1st avenue south, seattle, wa 98134, usa"
"134",-122.331026,47.606188,"910 5th avenue, seattle, wa 98104, usa"
"135",-122.298029,47.577687,"2825 rainier avenue south, seattle, wa 98144, usa"
"136",-122.280032,47.572128,"3800 lake washington boulevard south, seattle, wa 98118, usa"
"137",-122.3271652,47.6020855,"300 5th avenue, seattle, wa 98104, usa"
"138",-122.298428,47.5781298,"2811 rainier avenue south, seattle, wa 98144, usa"
"139",-122.308253,47.5732209,"3326 beacon avenue south, seattle, wa 98144, usa"
"140",-122.334594,47.602365,"625 1st avenue, seattle, wa 98104, usa"
"141",-122.332649,47.5681,"3857 2nd avenue south, seattle, wa 98134, usa"
"142",-122.336121,47.5507001,"5801 east marginal way south, seattle, wa 98134, usa"
"143",-122.32505,47.574907,"3200 6th avenue south, seattle, wa 98134, usa"
"144",-122.3336783,47.5926536,"1046 1st avenue south, seattle, wa 98134, usa"
"145",-122.3208304,47.5814384,"2418 airport way south, seattle, wa 98134, usa"
"146",-122.3031083,47.5922834,"1121 23rd avenue south, seattle, wa 98144, usa"
"147",-122.3337369,47.593469,"1022 1st avenue south, seattle, wa 98134, usa"
"148",-122.3097415,47.5756505,"3049 beacon avenue south, seattle, wa 98144, usa"
"149",-122.3162617,47.5992149,"1254 south jackson street, seattle, wa 98144, usa"
"150",-122.3233413,47.5700261,"3707 airport way south, seattle, wa 98134, usa"
"151",-122.334273,47.603051,"706 1st avenue, seattle, wa 98104, usa"
"152",-122.3509877,47.5712576,"1011 southwest klickitat avenue, seattle, wa 98134, usa"
"153",-122.3228664,47.5834474,"2203 airport way south, seattle, wa 98134, usa"
"154",-122.3161002,47.5959487,"1200 south dearborn street, seattle, wa 98144, usa"
"155",-122.314327,47.580243,"2522 14th avenue south, seattle, wa 98144, usa"
"156",-122.2873269,47.5735007,"3608 york road south, seattle, wa 98144, usa"
"157",-122.334766,47.557593,"4797 1st avenue south, seattle, wa 98134, usa"
"158",-122.298905,47.576732,"university of washington consolidated laundry, 2901 27th avenue south, seattle, wa 98144, usa"
"159",-122.3087525,47.592875,"1130 rainier avenue south, seattle, wa 98144, usa"
